flight_id,airline_name,origin_airport,year,month,day_of_month,time_in_air,time_on_flight,departure_delay,arrival_delay,arrival_delay_caused_by_carrier,arrival_delay_caused_by_others,arrival_delay_category_carrier,arrival_delay_category_weather,arrival_delay_category_nas,arrival_delay_category_security,arrival_delay_category_aircraft
6587733,Southwest Airlines Co.,McCarran International Airport,2021,1,6,63,87,33,35,33,2,9,0,2,0,24
6587734,Southwest Airlines Co.,McCarran International Airport,2021,1,6,83,116,40,36,36,0,1,0,0,0,35
6587735,Southwest Airlines Co.,McCarran International Airport,2021,1,6,256,282,39,31,31,0,0,0,0,0,31
6587841,Southwest Airlines Co.,McCarran International Airport,2021,1,6,37,70,43,58,43,15,0,0,15,0,43
6587977,Southwest Airlines Co.,McCarran International Airport,2021,1,6,117,136,27,13,0,0,0,0,0,0,0
6588017,Southwest Airlines Co.,McCarran International Airport,2021,1,6,46,68,14,12,0,0,0,0,0,0,0
6588069,Southwest Airlines Co.,McCarran International Airport,2021,1,6,46,77,22,24,22,2,0,0,2,0,22
6588070,Southwest Airlines Co.,McCarran International Airport,2021,1,6,61,87,52,54,52,2,32,0,2,0,20
6588180,Southwest Airlines Co.,McCarran International Airport,2021,1,6,246,282,28,25,25,0,0,0,0,0,25
6588244,Southwest Airlines Co.,McCarran International Airport,2021,1,6,255,291,24,25,24,1,0,0,1,0,24
6588245,Southwest Airlines Co.,McCarran International Airport,2021,1,6,136,164,42,41,41,0,19,0,0,0,22
6588354,Southwest Airlines Co.,McCarran International Airport,2021,1,6,241,270,40,35,35,0,0,0,0,0,35
6588355,Southwest Airlines Co.,McCarran International Airport,2021,1,6,234,265,35,30,30,0,2,0,0,0,28
6588356,Southwest Airlines Co.,McCarran International Airport,2021,1,6,69,90,35,40,35,5,11,0,5,0,24
6588404,Southwest Airlines Co.,McCarran International Airport,2021,1,6,170,190,97,77,73,4,0,0,4,0,73
6588405,Southwest Airlines Co.,McCarran International Airport,2021,1,6,237,258,151,124,124,0,23,0,0,0,101
6588406,Southwest Airlines Co.,McCarran International Airport,2021,1,6,87,114,51,70,51,19,0,0,19,0,51
6588537,Southwest Airlines Co.,McCarran International Airport,2021,1,6,71,97,77,79,77,2,1,0,2,0,76
6588613,Southwest Airlines Co.,McCarran International Airport,2021,1,6,215,247,25,22,22,0,0,0,0,0,22
6588614,Southwest Airlines Co.,McCarran International Airport,2021,1,6,46,75,53,63,53,10,22,0,10,0,31
6588725,Southwest Airlines Co.,McCarran International Airport,2021,1,6,221,252,54,46,46,0,22,0,0,0,24
6588726,Southwest Airlines Co.,McCarran International Airport,2021,1,6,223,248,30,28,28,0,21,0,0,0,7
6588727,Southwest Airlines Co.,McCarran International Airport,2021,1,6,54,87,49,61,49,12,25,0,12,0,24
6588783,Southwest Airlines Co.,McCarran International Airport,2021,1,6,224,251,58,49,34,15,0,0,15,0,34
6588784,Southwest Airlines Co.,McCarran International Airport,2021,1,6,62,93,47,60,47,13,47,0,13,0,0
6588785,Southwest Airlines Co.,McCarran International Airport,2021,1,6,67,91,63,69,63,6,5,0,6,0,58
6588840,Southwest Airlines Co.,McCarran International Airport,2021,1,6,144,167,40,32,31,1,0,0,1,0,31
6588891,Southwest Airlines Co.,McCarran International Airport,2021,1,6,50,73,47,60,47,13,10,0,13,0,37
6588892,Southwest Airlines Co.,McCarran International Airport,2021,1,6,186,198,125,93,89,4,0,0,4,0,89
6588893,Southwest Airlines Co.,McCarran International Airport,2021,1,6,75,98,10,13,0,0,0,0,0,0,0
6588894,Southwest Airlines Co.,McCarran International Airport,2021,1,6,44,60,73,63,63,0,8,0,0,0,55
6588895,Southwest Airlines Co.,McCarran International Airport,2021,1,6,46,64,26,30,26,4,0,0,4,0,26
6588943,Southwest Airlines Co.,McCarran International Airport,2021,1,6,212,244,26,25,18,7,0,7,0,0,18
6589039,Southwest Airlines Co.,McCarran International Airport,2021,1,6,123,145,48,53,48,5,0,0,5,0,48
6589101,Southwest Airlines Co.,McCarran International Airport,2021,1,6,34,52,36,33,33,0,25,0,0,0,8
6589200,Southwest Airlines Co.,McCarran International Airport,2021,1,6,43,64,19,18,18,0,0,0,0,0,18
6589201,Southwest Airlines Co.,McCarran International Airport,2021,1,6,179,194,101,80,80,0,1,0,0,0,79
6589252,Southwest Airlines Co.,McCarran International Airport,2021,1,6,168,184,47,31,31,0,3,0,0,0,28
6589305,Southwest Airlines Co.,McCarran International Airport,2021,1,6,177,195,60,40,40,0,26,0,0,0,14
6589306,Southwest Airlines Co.,McCarran International Airport,2021,1,6,51,63,30,28,28,0,5,0,0,0,23
6589348,Southwest Airlines Co.,McCarran International Airport,2021,1,6,50,78,59,72,59,13,45,0,13,0,14
6589349,Southwest Airlines Co.,McCarran International Airport,2021,1,6,172,185,49,39,39,0,12,0,0,0,27
6589516,Southwest Airlines Co.,McCarran International Airport,2021,1,6,168,185,53,38,38,0,2,0,0,0,36
6589630,Southwest Airlines Co.,McCarran International Airport,2021,1,6,60,80,13,13,0,0,0,0,0,0,0
6589631,Southwest Airlines Co.,McCarran International Airport,2021,1,6,67,79,18,12,0,0,0,0,0,0,0
6589632,Southwest Airlines Co.,McCarran International Airport,2021,1,6,153,172,35,27,19,8,0,0,0,8,19
6589695,Southwest Airlines Co.,McCarran International Airport,2021,1,6,70,90,54,54,48,6,0,0,6,0,48
6589762,Southwest Airlines Co.,McCarran International Airport,2021,1,6,128,144,59,38,38,0,1,0,0,0,37
6589763,Southwest Airlines Co.,McCarran International Airport,2021,1,6,68,84,99,88,88,0,0,0,0,0,88
6589764,Southwest Airlines Co.,McCarran International Airport,2021,1,6,53,65,52,42,42,0,5,0,0,0,37
6589806,Southwest Airlines Co.,McCarran International Airport,2021,1,6,50,63,9,12,0,0,0,0,0,0,0
6589868,Southwest Airlines Co.,McCarran International Airport,2021,1,6,61,74,73,62,57,5,0,0,5,0,57
6589915,Southwest Airlines Co.,McCarran International Airport,2021,1,6,126,144,15,4,0,0,0,0,0,0,0
6590010,Southwest Airlines Co.,McCarran International Airport,2021,1,6,175,188,50,33,33,0,9,0,0,0,24
6590011,Southwest Airlines Co.,McCarran International Airport,2021,1,6,171,183,30,13,0,0,0,0,0,0,0
6590064,Southwest Airlines Co.,McCarran International Airport,2021,1,6,126,141,20,11,0,0,0,0,0,0,0
6590065,Southwest Airlines Co.,McCarran International Airport,2021,1,6,49,64,13,17,12,5,0,0,5,0,12
6590158,Southwest Airlines Co.,McCarran International Airport,2021,1,6,37,54,36,35,35,0,21,0,0,0,14
6590159,Southwest Airlines Co.,McCarran International Airport,2021,1,6,42,59,30,24,24,0,2,0,0,0,22
6590160,Southwest Airlines Co.,McCarran International Airport,2021,1,6,68,84,46,50,46,4,12,0,4,0,34
6590248,Southwest Airlines Co.,McCarran International Airport,2021,1,6,80,105,101,96,96,0,7,0,0,0,89
6590340,Southwest Airlines Co.,McCarran International Airport,2021,1,6,84,131,26,87,15,72,0,0,72,0,15
6590341,Southwest Airlines Co.,McCarran International Airport,2021,1,6,128,139,9,-17,0,0,0,0,0,0,0
6590375,Southwest Airlines Co.,McCarran International Airport,2021,1,6,151,166,61,62,37,25,0,0,25,0,37
6590436,Southwest Airlines Co.,McCarran International Airport,2021,1,6,127,147,85,77,77,0,7,0,0,0,70
6590437,Southwest Airlines Co.,McCarran International Airport,2021,1,6,55,66,28,34,28,6,9,0,6,0,19
6590479,Southwest Airlines Co.,McCarran International Airport,2021,1,6,70,95,112,117,112,5,1,0,5,0,111
6590540,Southwest Airlines Co.,McCarran International Airport,2021,1,6,53,68,45,43,43,0,0,0,0,0,43
6590605,Southwest Airlines Co.,McCarran International Airport,2021,1,6,118,133,24,17,17,0,13,0,0,0,4
6590606,Southwest Airlines Co.,McCarran International Airport,2021,1,6,67,91,50,66,50,16,13,0,16,0,37
6590607,Southwest Airlines Co.,McCarran International Airport,2021,1,6,72,88,81,89,81,8,81,0,8,0,0
6590683,Southwest Airlines Co.,McCarran International Airport,2021,1,6,63,80,99,119,99,20,3,0,20,0,96
6590684,Southwest Airlines Co.,McCarran International Airport,2021,1,6,53,69,38,32,32,0,19,0,0,0,13
6590727,Southwest Airlines Co.,McCarran International Airport,2021,1,6,52,67,111,118,111,7,6,0,7,0,105
6590766,Southwest Airlines Co.,McCarran International Airport,2021,1,6,70,87,39,41,39,2,0,0,2,0,39
6590815,Southwest Airlines Co.,McCarran International Airport,2021,1,6,73,87,51,43,43,0,38,0,0,0,5
6590857,Southwest Airlines Co.,McCarran International Airport,2021,1,6,45,59,12,11,0,0,0,0,0,0,0
6590898,Southwest Airlines Co.,McCarran International Airport,2021,1,6,78,100,55,45,45,0,24,0,0,0,21
6590899,Southwest Airlines Co.,McCarran International Airport,2021,1,6,53,68,52,45,45,0,11,0,0,0,34
6590946,Southwest Airlines Co.,McCarran International Airport,2021,1,6,48,63,154,152,150,2,0,0,2,0,150
6590947,Southwest Airlines Co.,McCarran International Airport,2021,1,6,39,55,15,20,15,5,7,0,5,0,8
6590995,Southwest Airlines Co.,McCarran International Airport,2021,1,6,60,80,64,64,64,0,5,0,0,0,59
6590996,Southwest Airlines Co.,McCarran International Airport,2021,1,6,77,95,21,26,21,5,4,0,5,0,17
6590997,Southwest Airlines Co.,McCarran International Airport,2021,1,6,66,89,16,45,16,29,8,0,29,0,8
6591095,Southwest Airlines Co.,McCarran International Airport,2021,1,6,52,71,88,84,84,0,0,0,0,0,84
6591147,Southwest Airlines Co.,McCarran International Airport,2021,1,6,58,76,76,87,62,25,0,0,25,0,62
6591160,Southwest Airlines Co.,McCarran International Airport,2021,1,6,69,87,32,29,29,0,18,0,0,0,11
6591161,Southwest Airlines Co.,McCarran International Airport,2021,1,6,59,76,15,31,15,16,11,0,16,0,4
6591184,Southwest Airlines Co.,McCarran International Airport,2021,1,6,59,78,19,22,19,3,4,0,3,0,15
6591504,Southwest Airlines Co.,McCarran International Airport,2021,1,7,63,78,6,9,0,0,0,0,0,0,0
6591562,Southwest Airlines Co.,McCarran International Airport,2021,1,7,40,67,11,18,11,7,11,0,7,0,0
6591913,Southwest Airlines Co.,McCarran International Airport,2021,1,7,76,119,52,81,52,29,0,0,29,0,52
6591914,Southwest Airlines Co.,McCarran International Airport,2021,1,7,52,103,53,91,0,91,0,53,38,0,0
6592135,Southwest Airlines Co.,McCarran International Airport,2021,1,7,182,200,14,9,0,0,0,0,0,0,0
6592161,Southwest Airlines Co.,McCarran International Airport,2021,1,7,75,95,72,72,0,72,0,0,72,0,0
6592185,Southwest Airlines Co.,McCarran International Airport,2021,1,7,53,95,12,42,1,41,0,0,41,0,1
6592672,Southwest Airlines Co.,McCarran International Airport,2021,1,7,138,155,6,11,0,0,0,0,0,0,0
6592694,Southwest Airlines Co.,McCarran International Airport,2021,1,7,122,134,18,2,0,0,0,0,0,0,0
6592729,Southwest Airlines Co.,McCarran International Airport,2021,1,7,241,260,9,-21,0,0,0,0,0,0,0
6592762,Southwest Airlines Co.,McCarran International Airport,2021,1,7,46,61,14,10,0,0,0,0,0,0,0
6592763,Southwest Airlines Co.,McCarran International Airport,2021,1,7,147,160,43,43,43,0,43,0,0,0,0
6592764,Southwest Airlines Co.,McCarran International Airport,2021,1,7,161,186,28,24,24,0,0,0,0,0,24
6592765,Southwest Airlines Co.,McCarran International Airport,2021,1,7,50,64,27,16,16,0,0,0,0,0,16
6592829,Southwest Airlines Co.,McCarran International Airport,2021,1,7,90,107,16,3,0,0,0,0,0,0,0
6592830,Southwest Airlines Co.,McCarran International Airport,2021,1,7,59,101,19,40,19,21,9,0,21,0,10
6593382,Southwest Airlines Co.,McCarran International Airport,2021,1,7,45,73,6,14,0,0,0,0,0,0,0
6593474,Southwest Airlines Co.,McCarran International Airport,2021,1,7,69,97,8,20,8,12,0,0,12,0,8
6593570,Southwest Airlines Co.,McCarran International Airport,2021,1,7,46,61,36,32,32,0,24,0,0,0,8
6593749,Southwest Airlines Co.,McCarran International Airport,2021,1,7,84,97,6,-12,0,0,0,0,0,0,0
6593750,Southwest Airlines Co.,McCarran International Airport,2021,1,7,133,147,21,8,0,0,0,0,0,0,0
6593797,Southwest Airlines Co.,McCarran International Airport,2021,1,7,43,64,15,9,0,0,0,0,0,0,0
6593798,Southwest Airlines Co.,McCarran International Airport,2021,1,7,50,74,7,6,0,0,0,0,0,0,0
6594035,Southwest Airlines Co.,McCarran International Airport,2021,1,7,71,89,45,44,44,0,0,0,0,0,44
6594060,Southwest Airlines Co.,McCarran International Airport,2021,1,7,46,67,34,36,34,2,0,0,2,0,34
6594061,Southwest Airlines Co.,McCarran International Airport,2021,1,7,73,88,11,4,0,0,0,0,0,0,0
6594062,Southwest Airlines Co.,McCarran International Airport,2021,1,7,57,72,38,30,30,0,9,0,0,0,21
6594182,Southwest Airlines Co.,McCarran International Airport,2021,1,7,174,201,22,13,0,0,0,0,0,0,0
6594210,Southwest Airlines Co.,McCarran International Airport,2021,1,7,70,94,15,14,0,0,0,0,0,0,0
6594385,Southwest Airlines Co.,McCarran International Airport,2021,1,7,123,149,14,8,0,0,0,0,0,0,0
6594420,Southwest Airlines Co.,McCarran International Airport,2021,1,7,45,73,21,29,21,8,3,0,8,0,18
6594495,Southwest Airlines Co.,McCarran International Airport,2021,1,7,178,208,8,6,0,0,0,0,0,0,0
6594536,Southwest Airlines Co.,McCarran International Airport,2021,1,7,70,97,26,33,26,7,0,0,7,0,26
6594565,Southwest Airlines Co.,McCarran International Airport,2021,1,7,255,274,12,1,0,0,0,0,0,0,0
6594566,Southwest Airlines Co.,McCarran International Airport,2021,1,7,129,153,50,33,33,0,0,0,0,0,33
6594631,Southwest Airlines Co.,McCarran International Airport,2021,1,7,65,100,59,74,59,15,0,0,15,0,59
6594673,Southwest Airlines Co.,McCarran International Airport,2021,1,7,228,250,77,67,67,0,67,0,0,0,0
6594674,Southwest Airlines Co.,McCarran International Airport,2021,1,7,40,63,17,15,15,0,15,0,0,0,0
6594708,Southwest Airlines Co.,McCarran International Airport,2021,1,7,154,177,14,1,0,0,0,0,0,0,0
6594739,Southwest Airlines Co.,McCarran International Airport,2021,1,7,87,117,40,47,40,7,40,0,7,0,0
6594889,Southwest Airlines Co.,McCarran International Airport,2021,1,7,59,91,28,34,28,6,6,0,6,0,22
6594890,Southwest Airlines Co.,McCarran International Airport,2021,1,7,83,116,10,6,0,0,0,0,0,0,0
6594989,Southwest Airlines Co.,McCarran International Airport,2021,1,7,33,56,35,36,35,1,24,0,1,0,11
6595079,Southwest Airlines Co.,McCarran International Airport,2021,1,7,125,153,16,19,16,3,2,0,3,0,14
6595148,Southwest Airlines Co.,McCarran International Airport,2021,1,7,44,65,26,21,21,0,8,0,0,0,13
6595211,Southwest Airlines Co.,McCarran International Airport,2021,1,7,253,277,13,5,0,0,0,0,0,0,0
6595257,Southwest Airlines Co.,McCarran International Airport,2021,1,7,148,175,15,25,15,10,0,0,10,0,15
6595316,Southwest Airlines Co.,McCarran International Airport,2021,1,7,246,260,39,24,24,0,10,0,0,0,14
6595317,Southwest Airlines Co.,McCarran International Airport,2021,1,7,65,89,14,18,14,4,14,0,4,0,0
6595421,Southwest Airlines Co.,McCarran International Airport,2021,1,7,73,87,6,-2,0,0,0,0,0,0,0
6595463,Southwest Airlines Co.,McCarran International Airport,2021,1,7,222,239,18,7,0,0,0,0,0,0,0
6595530,Southwest Airlines Co.,McCarran International Airport,2021,1,7,223,237,29,6,0,0,0,0,0,0,0
6595531,Southwest Airlines Co.,McCarran International Airport,2021,1,7,51,65,55,45,42,3,0,0,3,0,42
6595554,Southwest Airlines Co.,McCarran International Airport,2021,1,7,68,88,6,9,0,0,0,0,0,0,0
6595590,Southwest Airlines Co.,McCarran International Airport,2021,1,7,150,167,14,6,0,0,0,0,0,0,0
6595626,Southwest Airlines Co.,McCarran International Airport,2021,1,7,50,72,30,42,30,12,14,0,12,0,16
6595627,Southwest Airlines Co.,McCarran International Airport,2021,1,7,195,212,27,9,0,0,0,0,0,0,0
6595733,Southwest Airlines Co.,McCarran International Airport,2021,1,7,131,145,8,13,0,0,0,0,0,0,0
6595776,Southwest Airlines Co.,McCarran International Airport,2021,1,7,34,47,68,60,60,0,60,0,0,0,0
6596125,Southwest Airlines Co.,McCarran International Airport,2021,1,7,59,74,22,16,16,0,0,0,0,0,16
6596158,Southwest Airlines Co.,McCarran International Airport,2021,1,7,70,92,7,9,0,0,0,0,0,0,0
6596195,Southwest Airlines Co.,McCarran International Airport,2021,1,7,129,152,20,7,0,0,0,0,0,0,0
6596196,Southwest Airlines Co.,McCarran International Airport,2021,1,7,69,97,23,25,23,2,13,0,2,0,10
6596197,Southwest Airlines Co.,McCarran International Airport,2021,1,7,59,74,9,8,0,0,0,0,0,0,0
6596237,Southwest Airlines Co.,McCarran International Airport,2021,1,7,67,82,9,6,0,0,0,0,0,0,0
6596524,Southwest Airlines Co.,McCarran International Airport,2021,1,7,84,100,12,2,0,0,0,0,0,0,0
6596733,Southwest Airlines Co.,McCarran International Airport,2021,1,7,64,91,8,19,8,11,0,0,11,0,8
6596791,Southwest Airlines Co.,McCarran International Airport,2021,1,7,43,57,6,3,0,0,0,0,0,0,0
6596815,Southwest Airlines Co.,McCarran International Airport,2021,1,7,68,84,62,61,61,0,0,0,0,0,61
6596871,Southwest Airlines Co.,McCarran International Airport,2021,1,7,43,58,16,14,0,0,0,0,0,0,0
6596935,Southwest Airlines Co.,McCarran International Airport,2021,1,7,69,85,7,2,0,0,0,0,0,0,0
6597033,Southwest Airlines Co.,McCarran International Airport,2021,1,7,42,57,45,42,42,0,0,0,0,0,42
6597359,Southwest Airlines Co.,McCarran International Airport,2021,1,8,45,60,32,22,0,22,0,0,22,0,0
6597457,Southwest Airlines Co.,McCarran International Airport,2021,1,8,151,171,9,5,0,0,0,0,0,0,0
6597818,Southwest Airlines Co.,McCarran International Airport,2021,1,8,183,211,11,17,11,6,5,0,6,0,6
6597843,Southwest Airlines Co.,McCarran International Airport,2021,1,8,104,126,93,124,0,124,0,0,124,0,0
6598020,Southwest Airlines Co.,McCarran International Airport,2021,1,8,218,256,94,110,94,16,0,0,16,0,94
6598166,Southwest Airlines Co.,McCarran International Airport,2021,1,8,39,60,11,11,0,0,0,0,0,0,0
6598216,Southwest Airlines Co.,McCarran International Airport,2021,1,8,61,100,57,72,57,15,2,0,15,0,55
6598305,Southwest Airlines Co.,McCarran International Airport,2021,1,8,146,172,27,49,27,22,4,0,22,0,23
6598337,Southwest Airlines Co.,McCarran International Airport,2021,1,8,242,275,23,8,0,0,0,0,0,0,0
6598363,Southwest Airlines Co.,McCarran International Airport,2021,1,8,48,75,21,31,21,10,21,0,10,0,0
6598364,Southwest Airlines Co.,McCarran International Airport,2021,1,8,120,139,10,-6,0,0,0,0,0,0,0
6598365,Southwest Airlines Co.,McCarran International Airport,2021,1,8,188,210,15,10,0,0,0,0,0,0,0
6598366,Southwest Airlines Co.,McCarran International Airport,2021,1,8,181,204,14,8,0,0,0,0,0,0,0
6598367,Southwest Airlines Co.,McCarran International Airport,2021,1,8,135,164,27,31,27,4,19,0,4,0,8
6598368,Southwest Airlines Co.,McCarran International Airport,2021,1,8,52,77,20,22,20,2,0,0,2,0,20
6598429,Southwest Airlines Co.,McCarran International Airport,2021,1,8,92,109,6,-5,0,0,0,0,0,0,0
6598430,Southwest Airlines Co.,McCarran International Airport,2021,1,8,56,93,14,27,14,13,0,0,13,0,14
6598488,Southwest Airlines Co.,McCarran International Airport,2021,1,8,47,92,53,80,48,32,0,0,27,5,48
6598489,Southwest Airlines Co.,McCarran International Airport,2021,1,8,64,98,7,25,7,18,7,0,18,0,0
6598687,Southwest Airlines Co.,McCarran International Airport,2021,1,8,161,197,24,41,24,17,5,0,17,0,19
6598881,Southwest Airlines Co.,McCarran International Airport,2021,1,8,36,68,12,25,12,13,12,0,13,0,0
6598882,Southwest Airlines Co.,McCarran International Airport,2021,1,8,79,100,63,68,0,68,0,0,68,0,0
6598909,Southwest Airlines Co.,McCarran International Airport,2021,1,8,46,62,43,40,40,0,0,0,0,0,40
6599118,Southwest Airlines Co.,McCarran International Airport,2021,1,8,113,138,8,1,0,0,0,0,0,0,0
6599220,Southwest Airlines Co.,McCarran International Airport,2021,1,8,190,213,6,4,0,0,0,0,0,0,0
6599251,Southwest Airlines Co.,McCarran International Airport,2021,1,8,82,102,17,4,0,0,0,0,0,0,0
6599292,Southwest Airlines Co.,McCarran International Airport,2021,1,8,45,65,16,11,0,0,0,0,0,0,0
6599293,Southwest Airlines Co.,McCarran International Airport,2021,1,8,54,67,53,45,45,0,4,0,0,0,41
6599467,Southwest Airlines Co.,McCarran International Airport,2021,1,8,83,100,27,32,27,5,27,0,5,0,0
6599529,Southwest Airlines Co.,McCarran International Airport,2021,1,8,48,64,48,47,47,0,47,0,0,0,0
6599530,Southwest Airlines Co.,McCarran International Airport,2021,1,8,81,95,67,67,36,31,0,0,31,0,36
6599693,Southwest Airlines Co.,McCarran International Airport,2021,1,8,43,62,12,9,0,0,0,0,0,0,0
6599800,Southwest Airlines Co.,McCarran International Airport,2021,1,8,178,193,57,40,40,0,37,0,0,0,3
6599829,Southwest Airlines Co.,McCarran International Airport,2021,1,8,133,157,16,18,16,2,0,0,2,0,16
6599899,Southwest Airlines Co.,McCarran International Airport,2021,1,8,40,53,38,31,31,0,0,0,0,0,31
